filename,lat,lon,alt,x,y,z,w
img_16492.png,5.78861761,-3.94936395,1.36,-0.25950193,-0.00173402,0.96569419,-0.00951284
img_16493.png,5.74394655,-3.95015287,1.36,-0.2596955,-0.00153789,0.96564239,-0.00951988
img_16494.png,5.69874191,-3.95092988,1.36,-0.25950855,-0.00209524,0.96568948,-0.00973437
img_16495.png,5.6561718,-3.95166564,1.36,-0.25945541,-0.00292334,0.9656986,-0.01003058
img_16496.png,5.61150885,-3.95247769,1.36,-0.25950447,-0.00324411,0.96568257,-0.01020456
img_16497.png,5.56684875,-3.95333552,1.36,-0.25963682,-0.00309272,0.96564692,-0.01025303
img_16498.png,5.52375603,-3.95419264,1.36,-0.25953865,-0.00309726,0.96567237,-0.01034002
img_16500.png,5.4302001,-3.9561367,1.36,-0.25952634,-0.00320725,0.96567297,-0.01056032
img_16502.png,5.34293318,-3.95803428,1.36,-0.25952682,-0.00319564,0.96567094,-0.01073556
img_16504.png,5.25303459,-3.96004629,1.36,-0.25962231,-0.00333389,0.96564227,-0.01096004
img_16505.png,5.21044683,-3.96102023,1.36,-0.25954139,-0.00342675,0.96566236,-0.01107712
img_16506.png,5.16575384,-3.96205807,1.36,-0.25951847,-0.00353438,0.96566665,-0.01120449
img_16507.png,5.12053633,-3.96312714,1.36,-0.25960317,-0.00364392,0.96564198,-0.0113351
img_16508.png,5.07426357,-3.9642415,1.36,-0.25954437,-0.00373969,0.96565586,-0.01146774
img_16509.png,5.0274663,-3.96539092,1.36,-0.25962859,-0.00380466,0.96563143,-0.01159422
img_16510.png,4.98434782,-3.96646905,1.36,-0.25961897,-0.0038153,0.96563274,-0.01169967
img_16511.png,4.93965578,-3.96760345,1.36,-0.25950718,-0.00375719,0.96566188,-0.01179088
img_16512.png,4.89498281,-3.96875024,1.36,-0.25945067,-0.00361171,0.96567684,-0.01185701
img_16516.png,4.71796036,-3.9732492,1.36,-0.25940976,-0.00237561,0.96569121,-0.01189309
img_16517.png,4.67119026,-3.97437024,1.36,-0.259648,-0.0026807,0.96562427,-0.01206336
img_16518.png,4.62388611,-3.97549105,1.36,-0.2596193,-0.00307465,0.96562821,-0.01226701
img_16519.png,4.5797348,-3.97654247,1.36,-0.25964913,-0.00359717,0.96561533,-0.01250695
img_16520.png,4.53663731,-3.9775939,1.36,-0.25954106,-0.00395195,0.96564037,-0.01270905
img_16521.png,4.49196768,-3.97872043,1.36,-0.2595841,-0.00401888,0.96562678,-0.01284013
img_16522.png,4.44729614,-3.97988033,1.36,-0.25959444,-0.00403784,0.96562231,-0.01296067
img_16523.png,4.40420055,-3.98102713,1.36,-0.25963342,-0.0039361,0.96561116,-0.01304357
img_16524.png,4.3595233,-3.98223495,1.36,-0.25963691,-0.00388204,0.96560907,-0.01314274
img_16525.png,4.31484222,-3.98345733,1.36,-0.25962427,-0.00385351,0.96561116,-0.0132484
img_16526.png,4.26805544,-3.98474908,1.36,-0.25976604,-0.00383977,0.96557146,-0.01336258
img_16527.png,4.22546768,-3.98593378,1.36,-0.25943464,-0.00382962,0.96565914,-0.01347077
img_16531.png,4.04833221,-3.99094105,1.36,-0.25949326,-0.00396197,0.96563584,-0.01396372
img_16533.png,3.95688009,-3.99358439,1.36,-0.25940979,-0.00359263,0.96565765,-0.01410356
img_16534.png,3.91326213,-3.99484515,1.36,-0.25972062,-0.00336059,0.96557432,-0.01414697
img_16535.png,3.86910939,-3.99610972,1.36,-0.25952148,-0.00316011,0.96562779,-0.01419999
img_16536.png,3.82443476,-3.99737334,1.36,-0.2594966,-0.00303476,0.96563381,-0.01427143
img_16537.png,3.78133965,-3.99857569,1.36,-0.25958189,-0.00303028,0.96560943,-0.01437023
img_16539.png,3.69200563,-4.00105,1.36,-0.25954604,-0.00418209,0.96560657,-0.01490983
img_16540.png,3.64892387,-4.00228167,1.36,-0.25967804,-0.00441634,0.96556717,-0.01509448
img_16541.png,3.6042645,-4.00359583,1.36,-0.25928554,-0.00450762,0.96566975,-0.01525312
img_16542.png,3.56171846,-4.00488138,1.36,-0.25926015,-0.00443966,0.96567518,-0.01536076
img_16543.png,3.51707792,-4.00625563,1.36,-0.25927767,-0.00443525,0.96566838,-0.01549023
img_16545.png,3.42936754,-4.00901461,1.36,-0.25963548,-0.00411657,0.96557099,-0.01565625
img_16546.png,3.38470817,-4.01043034,1.36,-0.25957999,-0.00402463,0.96558464,-0.01575871
img_16547.png,3.33951902,-4.01186371,1.36,-0.25966275,-0.00403073,0.96556026,-0.01588747
img_16548.png,3.29484892,-4.0132823,1.36,-0.25947541,-0.00414849,0.96560746,-0.01604868
img_16549.png,3.25018549,-4.014709,1.36,-0.25950283,-0.00416348,0.96559775,-0.01618296
img_16550.png,3.20552754,-4.01614428,1.36,-0.25969666,-0.00417007,0.96554345,-0.01631298
img_16551.png,3.16244078,-4.01753664,1.36,-0.25958666,-0.00413226,0.96557117,-0.01643049
img_16552.png,3.11777759,-4.01898623,1.36,-0.25954479,-0.00404957,0.96558094,-0.01653881
img_16554.png,3.03056145,-4.0218277,1.36,-0.25959915,-0.00363044,0.96556562,-0.01667836
img_16556.png,2.94281602,-4.02464819,1.36,-0.25944412,-0.00395698,0.96560019,-0.01700895
img_16557.png,2.89606595,-4.02614594,1.36,-0.25950828,-0.00484532,0.96557212,-0.01739118
img_16558.png,2.8493259,-4.02768993,1.36,-0.25964648,-0.00518898,0.96552944,-0.01759602
img_16559.png,2.80468416,-4.02921391,1.36,-0.25945204,-0.00520645,0.96558154,-0.01760192
img_16560.png,2.7616179,-4.03072119,1.36,-0.25940776,-0.00529413,0.9655925,-0.01762721
img_16561.png,2.71540093,-4.03237438,1.36,-0.259413,-0.00529849,0.96559101,-0.01762995
img_16562.png,2.6686554,-4.03407574,1.36,-0.2596423,-0.00540056,0.96552831,-0.01765776
img_16563.png,2.62189507,-4.03580475,1.36,-0.25956446,-0.00552458,0.9655478,-0.01769666
img_16564.png,2.57512903,-4.03756332,1.36,-0.25959387,-0.00501188,0.96554518,-0.01756175
img_16566.png,2.48737454,-4.04084349,1.36,-0.25944537,-0.0038203,0.96559674,-0.01721611
img_16567.png,2.44271231,-4.0424552,1.36,-0.25939399,-0.00443353,0.96560532,-0.01736227
img_16570.png,2.31239462,-4.04718399,1.36,-0.25953761,-0.00524995,0.96555877,-0.01757709
img_16571.png,2.26562119,-4.04892683,1.36,-0.25935635,-0.00472163,0.96561277,-0.01743405
img_16572.png,2.22096229,-4.05058384,1.36,-0.25944605,-0.00412847,0.96559447,-0.0172615
img_16573.png,2.17630744,-4.05221081,1.36,-0.25958404,-0.00387032,0.96556014,-0.01716945
img_16575.png,2.08644915,-4.05539465,1.36,-0.25955975,-0.00455684,0.96556097,-0.01731995
img_16577.png,1.99867845,-4.05850554,1.36,-0.25946581,-0.00537144,0.96557826,-0.01752968
img_16578.png,1.95400703,-4.06012917,1.36,-0.25939122,-0.00517285,0.96560025,-0.01748037
img_16579.png,1.90934134,-4.06177282,1.36,-0.25937861,-0.00454821,0.96560991,-0.01730702
img_16580.png,1.86258006,-4.06348181,1.36,-0.25952908,-0.00395657,0.96557528,-0.01712899
img_16581.png,1.81581783,-4.06515455,1.36,-0.25971687,-0.00382957,0.96552634,-0.01706859
img_16582.png,1.77324677,-4.06664562,1.36,-0.25942117,-0.00441855,0.96560079,-0.01721084
img_16584.png,1.68338645,-4.06981039,1.36,-0.25962335,-0.00549217,0.96553594,-0.01748858
img_16586.png,1.59404552,-4.07306814,1.36,-0.25960293,-0.00460356,0.96555048,-0.01724413
img_16587.png,1.54884851,-4.07471466,1.36,-0.2597141,-0.00408516,0.96552569,-0.01708886
img_16588.png,1.50469601,-4.07629681,1.36,-0.25947431,-0.0038941,0.96559221,-0.01701839
img_16589.png,1.45791864,-4.07793808,1.36,-0.25950575,-0.00416323,0.96558177,-0.01706573
img_16590.png,1.41482127,-4.07943201,1.36,-0.25959247,-0.00503319,0.96555042,-0.01728729
img_16591.png,1.36804438,-4.08107901,1.36,-0.2595664,-0.00546713,0.96555293,-0.01740438
img_16592.png,1.32337022,-4.08269072,1.36,-0.25958022,-0.00507644,0.96555322,-0.01729939
img_16593.png,1.2807951,-4.08424091,1.36,-0.25954956,-0.00470303,0.96556526,-0.01719398
img_16596.png,1.14834154,-4.0889802,1.36,-0.25943118,-0.00401746,0.96560442,-0.01695332
img_16597.png,1.10366654,-4.09052563,1.36,-0.25941849,-0.00453428,0.96560341,-0.01707559
img_16598.png,1.06057322,-4.09201908,1.36,-0.25957498,-0.00508665,0.96555614,-0.01721463
img_16599.png,1.0159024,-4.09359407,1.36,-0.25961041,-0.00532668,0.96554416,-0.0172792
img_16600.png,0.96912438,-4.09527922,1.36,-0.25947082,-0.00443255,0.96559054,-0.01703458
img_16602.png,0.87977791,-4.09844494,1.36,-0.25954005,-0.00382624,0.96557814,-0.01682696
img_16603.png,0.83510017,-4.09998178,1.36,-0.25975424,-0.00429905,0.96551675,-0.01693153
img_16604.png,0.78988844,-4.10153294,1.36,-0.25939301,-0.00481067,0.96560919,-0.01705966
img_16605.png,0.74468809,-4.10309982,1.36,-0.25945842,-0.00534658,0.9655863,-0.01719933
img_16606.png,0.70264596,-4.10459185,1.36,-0.25957021,-0.00515271,0.96555823,-0.01714665
img_16607.png,0.65587068,-4.10627508,1.36,-0.25964838,-0.00469591,0.96554184,-0.01701768
img_16609.png,0.56598699,-4.10948753,1.36,-0.25941786,-0.0038893,0.96561176,-0.01676796
img_16610.png,0.5228948,-4.11098909,1.36,-0.25944117,-0.00374243,0.96560723,-0.01670335
img_16612.png,0.43570417,-4.11396122,1.36,-0.2595278,-0.0046927,0.96557599,-0.01692116
img_16614.png,0.34644443,-4.11705923,1.36,-0.25955015,-0.00507661,0.96556634,-0.01701772
img_16615.png,0.30336291,-4.11859465,1.36,-0.25942373,-0.00456069,0.96560544,-0.01687312
img_16616.png,0.25870246,-4.12018251,1.36,-0.25948268,-0.00399966,0.96559501,-0.01670495
img_16618.png,0.17147493,-4.12320662,1.36,-0.25962028,-0.0038127,0.9655605,-0.01660473
img_16619.png,0.12627667,-4.12473583,1.36,-0.25963992,-0.00383175,0.96555549,-0.01658399
img_16620.png,0.08370284,-4.12615919,1.36,-0.25962669,-0.00388927,0.96555895,-0.01657564
img_16621.png,0.03902616,-4.12764072,1.36,-0.25960994,-0.00402822,0.96556264,-0.01658997
img_16622.png,-0.00617427,-4.1291337,1.36,-0.2595531,-0.00428158,0.96557599,-0.01663781
img_16623.png,-0.04874133,-4.13054466,1.36,-0.2596575,-0.00464605,0.96554482,-0.01672025
img_16624.png,-0.09341115,-4.13204241,1.36,-0.25941825,-0.00515844,0.96560425,-0.01685221
img_16625.png,-0.13807184,-4.13357735,1.36,-0.25950971,-0.00511008,0.96558022,-0.01683636
img_16626.png,-0.18483461,-4.13521576,1.36,-0.25951537,-0.00465981,0.96558321,-0.01670693
img_16628.png,-0.27469561,-4.13835669,1.36,-0.25950426,-0.00382453,0.96559441,-0.01644372
img_16629.png,-0.31726435,-4.13981056,1.36,-0.25941139,-0.00372877,0.96562058,-0.01639273
img_16630.png,-0.3619318,-4.14130974,1.36,-0.25957674,-0.00375247,0.96557647,-0.01636992
img_16631.png,-0.40502828,-4.14273691,1.36,-0.25950596,-0.00379432,0.96559554,-0.01635572
img_16632.png,-0.44970122,-4.14420176,1.36,-0.25942841,-0.00390303,0.96561587,-0.01635922
img_16633.png,-0.49436775,-4.14565754,1.36,-0.25946051,-0.00411378,0.96560585,-0.01639188
img_16634.png,-0.53745347,-4.14706278,1.36,-0.25945923,-0.00443467,0.96560359,-0.01645923
img_16635.png,-0.58211172,-4.14853191,1.36,-0.25967205,-0.00490556,0.9655422,-0.01657071
img_16636.png,-0.62677604,-4.15003014,1.36,-0.25945029,-0.00524091,0.96559852,-0.0166588
img_16638.png,-0.71610421,-4.15312767,1.36,-0.25954068,-0.00499426,0.96557689,-0.01658213
img_16639.png,-0.76129788,-4.15472126,1.36,-0.25967988,-0.00483542,0.96554112,-0.01653063
img_16640.png,-0.80597043,-4.15630293,1.36,-0.25951678,-0.00458347,0.96558756,-0.01645308
img_16641.png,-0.84853595,-4.15780497,1.36,-0.25959879,-0.00423739,0.96556896,-0.01634354
img_16642.png,-0.89320326,-4.15936422,1.36,-0.2595984,-0.00379192,0.96557331,-0.01619982
img_16643.png,-0.93997633,-4.16096163,1.36,-0.25965723,-0.00359153,0.96555972,-0.01611346
img_16644.png,-0.98517781,-4.16246748,1.36,-0.25936055,-0.0043505,0.96563333,-0.01629377
img_16645.png,-1.02774632,-4.16388607,1.36,-0.2593073,-0.00500951,0.96564162,-0.01645932
img_16646.png,-1.07240796,-4.1654048,1.36,-0.25939471,-0.00501487,0.96561819,-0.01645489
img_16647.png,-1.11916947,-4.16702318,1.36,-0.25956252,-0.0042631,0.96558034,-0.01623771
img_16648.png,-1.16383493,-4.16855764,1.36,-0.25970539,-0.00374991,0.96554685,-0.01607418
img_16650.png,-1.25160539,-4.17148113,1.36,-0.25955251,-0.00374921,0.96558893,-0.01601446
img_16651.png,-1.29628313,-4.17293262,1.36,-0.25964087,-0.00427626,0.96556103,-0.0161307
img_16652.png,-1.34096372,-4.17438841,1.36,-0.25953016,-0.0048694,0.96558559,-0.01627581
img_16654.png,-1.4324156,-4.17746401,1.36,-0.25951073,-0.00468377,0.9655928,-0.01620939
img_16655.png,-1.4755131,-4.17893887,1.36,-0.25974125,-0.00429714,0.96553469,-0.01608805
img_16658.png,-1.6079675,-4.18337011,1.36,-0.25967503,-0.00355621,0.9655602,-0.01580288
img_16660.png,-1.69732904,-4.1862464,1.36,-0.25944772,-0.00480065,0.96561116,-0.01609281
img_16661.png,-1.74410319,-4.18778086,1.36,-0.25945863,-0.00514001,0.96560508,-0.01617386
img_16662.png,-1.78719687,-4.18923092,1.36,-0.2596052,-0.00445105,0.96557242,-0.0159761
img_16664.png,-1.87497616,-4.19216251,1.36,-0.25960431,-0.00349196,0.96558177,-0.01566165
img_16666.png,-1.96434343,-4.19502449,1.36,-0.25959304,-0.00394068,0.96558219,-0.01571357
img_16667.png,-2.00691009,-4.19636726,1.36,-0.25966233,-0.00460807,0.96555805,-0.01587145
img_16668.png,-2.05155635,-4.19779968,1.36,-0.25936913,-0.00506707,0.96563268,-0.01598563
img_16671.png,-2.18808985,-4.20233345,1.36,-0.2595551,-0.00376825,0.9655953,-0.015579
img_16672.png,-2.23065186,-4.20372772,1.36,-0.25952613,-0.0034906,0.9656058,-0.01547215
img_16673.png,-2.27531862,-4.20515919,1.36,-0.25970122,-0.003493,0.96555936,-0.01543435
img_16674.png,-2.31999612,-4.20656347,1.36,-0.25943974,-0.00397428,0.96562618,-0.01553432
img_16675.png,-2.36677098,-4.20803165,1.36,-0.25931895,-0.00453541,0.96565408,-0.01566228
img_16676.png,-2.40985465,-4.20940351,1.36,-0.25951019,-0.00502168,0.9655984,-0.01577797
img_16677.png,-2.45451641,-4.21086359,1.36,-0.25954753,-0.0045755,0.96559274,-0.01564529
img_16681.png,-2.63371086,-4.21665192,1.36,-0.25959408,-0.00358167,0.96559072,-0.01525223
img_16682.png,-2.67837882,-4.21803904,1.36,-0.25946155,-0.0036594,0.96562624,-0.01523951
img_16683.png,-2.72304773,-4.21941471,1.36,-0.2594988,-0.00378206,0.96561581,-0.01523883
img_16684.png,-2.76613951,-4.22073746,1.36,-0.25949532,-0.0039638,0.96561569,-0.01525847
img_16685.png,-2.81238484,-4.22215986,1.36,-0.25954965,-0.00424587,0.96559912,-0.01530673
img_16686.png,-2.8575809,-4.22356272,1.36,-0.25960618,-0.0046122,0.965581,-0.01538322
img_16688.png,-2.94482994,-4.22635078,1.36,-0.25950861,-0.00470997,0.96560681,-0.01538323
img_16689.png,-2.98950648,-4.22781372,1.36,-0.25941068,-0.00433403,0.96563673,-0.01526458
img_16690.png,-3.03470016,-4.22929335,1.36,-0.25940794,-0.00386138,0.96564192,-0.01511083
img_16692.png,-3.1240294,-4.23214579,1.36,-0.25956607,-0.00339264,0.96560431,-0.01490886
img_16693.png,-3.16870213,-4.23352671,1.36,-0.25952348,-0.00332693,0.96561688,-0.01485163
img_16694.png,-3.21337628,-4.23488331,1.36,-0.25964901,-0.00324096,0.9655844,-0.01478634
img_16695.png,-3.26015973,-4.23627806,1.36,-0.25966918,-0.00321875,0.96557987,-0.01473505
img_16696.png,-3.3048439,-4.23758745,1.36,-0.2595281,-0.00363184,0.96561521,-0.01480767
img_16697.png,-3.34794641,-4.23884869,1.36,-0.25948167,-0.00414044,0.96562397,-0.01491375
img_16698.png,-3.39261842,-4.24017429,1.36,-0.25962123,-0.00471292,0.96558183,-0.01504407
img_16699.png,-3.43728971,-4.24154091,1.36,-0.25959569,-0.00454966,0.96559042,-0.01498346
img_16701.png,-3.52507138,-4.24427652,1.36,-0.25946739,-0.00339774,0.9656353,-0.01461552
img_16702.png,-3.5697484,-4.24564123,1.36,-0.25943565,-0.00317207,0.96564615,-0.01451222
img_16703.png,-3.61284566,-4.24692822,1.36,-0.259709,-0.00328731,0.96557248,-0.01449882
img_16704.png,-3.65752888,-4.2482419,1.36,-0.25951385,-0.00340188,0.96562469,-0.01448878
img_16705.png,-3.7022109,-4.24954319,1.36,-0.25960276,-0.00356982,0.96560013,-0.01449371
img_16707.png,-3.79157281,-4.25214243,1.36,-0.2596224,-0.00415949,0.96559113,-0.01458433
img_16708.png,-3.83677721,-4.2534771,1.36,-0.25962606,-0.00243476,0.96543485,-0.02288945
img_16709.png,-3.88135409,-4.25477219,1.36,-0.2592175,0.00322881,0.96243328,-0.08073423
img_16710.png,-3.92336226,-4.25619698,1.36,-0.25728089,-0.00239966,0.95022076,-0.17573071
img_16711.png,-3.96695232,-4.25896263,1.36,-0.25465557,-0.02360771,0.92835087,-0.26973671
img_16712.png,-4.00867891,-4.26428604,1.36,-0.25124443,-0.04805647,0.90441459,-0.34146896
img_16713.png,-4.04697561,-4.2725811,1.36,-0.24756129,-0.0662422,0.87567544,-0.40928951
img_16716.png,-4.1554637,-4.32326126,1.36,-0.22174411,-0.12686369,0.73810357,-0.62445039
img_16717.png,-4.18584728,-4.34946394,1.36,-0.21031518,-0.14513117,0.68591875,-0.68133688
img_16718.png,-4.2108736,-4.37861156,1.36,-0.19938537,-0.15912274,0.61598378,-0.74531162
img_16719.png,-4.23026991,-4.40942478,1.36,-0.18436763,-0.17489199,0.5392524,-0.80288738
img_16720.png,-4.24524307,-4.44428682,1.36,-0.16568586,-0.19260302,0.46057457,-0.85048419
img_16721.png,-4.25417852,-4.4813242,1.36,-0.14641145,-0.20737135,0.37321892,-0.89233875
img_16722.png,-4.25649834,-4.51866817,1.36,-0.1254063,-0.22020757,0.28181964,-0.92539698
img_16723.png,-4.25250578,-4.55390358,1.36,-0.10294165,-0.23170403,0.1972588,-0.946998
img_16725.png,-4.22399998,-4.62346172,1.36,-0.05648174,-0.24769934,0.02962944,-0.96673518
img_16726.png,-4.20209455,-4.6512394,1.36,-0.02815058,-0.25365964,0.00524846,-0.96686959
img_16727.png,-4.17338467,-4.67654276,1.36,-0.01205795,-0.25618389,0.00595336,-0.9665345
img_16728.png,-4.14218426,-4.69623661,1.36,-0.00822163,-0.25712729,0.00073563,-0.96634227
img_16729.png,-4.10974121,-4.71153927,1.36,-0.00452843,-0.25753742,-0.00323983,-0.96625227
img_16730.png,-4.07306862,-4.724617,1.36,-0.00192074,-0.25813562,-0.0030052,-0.96610212
img_16731.png,-4.03685093,-4.73445034,1.36,-0.00099919,-0.25811514,-0.00239045,-0.96611071
img_16733.png,-3.95699668,-4.74920034,1.36,-0.0004735,-0.25887311,-0.00204488,-0.96590906
img_16734.png,-3.91513324,-4.75441265,1.36,-0.00032631,-0.25886393,-0.00198697,-0.96591169
img_16735.png,-3.87505412,-4.75830412,1.36,-0.00022616,-0.25880352,-0.00192451,-0.96592802
img_16737.png,-3.78536248,-4.76430702,1.36,-0.0002915,-0.25898829,-0.00170889,-0.9658789
img_16739.png,-3.69983602,-4.7677803,1.36,-0.00034093,-0.25913721,-0.00150878,-0.96583927
img_16740.png,-3.65599298,-4.76901627,1.36,-0.00030355,-0.25916937,-0.00142246,-0.9658308
img_16741.png,-3.60993075,-4.77003145,1.36,-0.00038754,-0.25903773,-0.00129762,-0.96586627
img_16742.png,-3.56789517,-4.77076387,1.36,-0.0003129,-0.25894099,-0.0013699,-0.96589214
img_16743.png,-3.52369976,-4.77137709,1.36,-0.00067179,-0.25888315,-0.00581285,-0.96589094
img_16744.png,-3.47738767,-4.77185488,1.36,0.00049178,-0.25901896,-0.00741486,-0.96584368
img_16745.png,-3.43313074,-4.77212572,1.36,0.00123247,-0.25894237,-0.0077302,-0.96586108
img_16746.png,-3.38831329,-4.77222157,1.36,0.00152737,-0.25910577,-0.00855923,-0.96580982
img_16747.png,-3.34395862,-4.77215958,1.36,0.00181323,-0.25916499,-0.00974924,-0.96578217
img_16748.png,-3.29956269,-4.77195215,1.36,0.00217662,-0.25930133,-0.01095772,-0.96573186
img_16749.png,-3.25513387,-4.77160645,1.36,0.00243708,-0.25955361,-0.01210955,-0.96564972
img_16751.png,-3.16565919,-4.77053165,1.36,0.0028869,-0.2595731,-0.01346419,-0.96562529
img_16752.png,-3.12114763,-4.7698288,1.36,0.00290632,-0.25955629,-0.01358435,-0.96562809
img_16753.png,-3.07661605,-4.76903725,1.36,0.00291443,-0.25961739,-0.01362262,-0.96561104
img_16754.png,-3.03206086,-4.76817369,1.36,0.00290094,-0.25957069,-0.0136555,-0.9656232
img_16755.png,-2.9890604,-4.76728916,1.36,0.00301627,-0.25949705,-0.01372243,-0.96564168
img_16756.png,-2.94239187,-4.76627779,1.36,0.00313967,-0.25961766,-0.01379631,-0.96560782
img_16758.png,-2.85536218,-4.76426888,1.36,0.00320705,-0.25967231,-0.01389519,-0.96559149
img_16760.png,-2.76409698,-4.76203537,1.36,0.00313962,-0.25948802,-0.01396582,-0.96564025
img_16761.png,-2.7173748,-4.76085949,1.36,0.00307794,-0.25964746,-0.01399191,-0.96559721
img_16762.png,-2.67273426,-4.75972509,1.36,0.00317052,-0.25952286,-0.01405948,-0.9656294
img_16763.png,-2.62598681,-4.75852299,1.36,0.00309443,-0.25964424,-0.01408253,-0.96559668
img_16764.png,-2.58133101,-4.75736809,1.36,0.00319832,-0.25954199,-0.01415342,-0.96562278
img_16765.png,-2.53614855,-4.75618935,1.36,0.00316964,-0.25960177,-0.01418992,-0.96560627
img_16766.png,-2.48938465,-4.75496101,1.36,0.00311914,-0.25958586,-0.01422124,-0.96561027
img_16768.png,-2.40005922,-4.75259924,1.36,0.00310167,-0.25952402,-0.01430494,-0.9656257
img_16769.png,-2.35750103,-4.75146818,1.36,0.00317606,-0.25974032,-0.01436432,-0.96556646
img_16770.png,-2.31230545,-4.75026274,1.36,0.00321653,-0.25942251,-0.01442257,-0.96565086
img_16772.png,-2.22510076,-4.7479229,1.36,0.00303789,-0.25946799,-0.01445983,-0.9656387
img_16773.png,-2.18048024,-4.74672699,1.36,0.00309898,-0.25976288,-0.01451647,-0.96555835
img_16774.png,-2.13533664,-4.74551725,1.36,0.00347505,-0.25944757,-0.01466647,-0.96563959
img_16775.png,-2.09283423,-4.74436522,1.36,0.00403231,-0.25934705,-0.0148692,-0.96566129
img_16776.png,-2.04612613,-4.74306059,1.36,0.00418245,-0.25941601,-0.01497394,-0.96564054
img_16777.png,-1.99939489,-4.74171734,1.36,0.0043034,-0.25953251,-0.01507188,-0.96560717
img_16779.png,-1.91166425,-4.73910666,1.36,0.00422853,-0.25954303,-0.01518008,-0.96560299
img_16780.png,-1.8669982,-4.73774576,1.36,0.00414102,-0.25958431,-0.01522016,-0.96559161
img_16781.png,-1.82022226,-4.73630857,1.36,0.0041706,-0.25963274,-0.01529417,-0.9655773
img_16782.png,-1.77764523,-4.7349906,1.36,0.0042904,-0.25971845,-0.01538794,-0.96555227
img_16783.png,-1.73085451,-4.73352718,1.36,0.0040815,-0.25950634,-0.01540135,-0.96560997
img_16784.png,-1.68406641,-4.73205948,1.36,0.00394674,-0.25947255,-0.01543068,-0.96561915
img_16785.png,-1.639382,-4.73065901,1.36,0.00388215,-0.25944233,-0.01547443,-0.96562684
img_16786.png,-1.59627712,-4.72931194,1.36,0.00389144,-0.25965968,-0.01553352,-0.96556741
img_16787.png,-1.55158842,-4.72791719,1.36,0.00398147,-0.25947329,-0.01562072,-0.96561575
img_16788.png,-1.50690949,-4.72652006,1.36,0.00416429,-0.2596226,-0.01573262,-0.96557301
img_16789.png,-1.46014643,-4.72504807,1.36,0.00418532,-0.259662,-0.01580667,-0.96556115
img_16790.png,-1.41759849,-4.72369957,1.36,0.00412406,-0.25951973,-0.01585472,-0.96559882
img_16792.png,-1.32729137,-4.72082186,1.36,0.00413898,-0.25955749,-0.01599026,-0.96558642
img_16793.png,-1.28316712,-4.71940899,1.36,0.00401264,-0.25959516,-0.01602069,-0.96557629
img_16795.png,-1.19539428,-4.71659708,1.36,0.00395324,-0.25957137,-0.01613247,-0.96558106
img_16796.png,-1.15071261,-4.71516514,1.36,0.00379013,-0.25975642,-0.01614966,-0.96553171
img_16798.png,-1.06134903,-4.71232176,1.36,0.00390108,-0.25935277,-0.01630641,-0.96563709
img_16799.png,-1.01668358,-4.71090221,1.36,0.00388361,-0.25961721,-0.01636377,-0.96556515
img_16800.png,-0.97149056,-4.70946503,1.36,0.00401621,-0.25971735,-0.01646399,-0.96553594
img_16801.png,-0.92681569,-4.70803833,1.36,0.00399201,-0.25954109,-0.01652519,-0.96558243
img_16803.png,-0.83379477,-4.7050519,1.36,0.0038956,-0.25961503,-0.01663671,-0.96556103
img_16804.png,-0.78859413,-4.70359707,1.36,0.00381407,-0.25947127,-0.0166813,-0.96559924
img_16805.png,-0.74183577,-4.70209503,1.36,0.00394034,-0.25963813,-0.01678216,-0.96555209
img_16806.png,-0.69930214,-4.70072508,1.36,0.00394518,-0.25953168,-0.01684745,-0.96557957
img_16808.png,-0.61007726,-4.69784546,1.36,0.00377513,-0.25953907,-0.01693157,-0.96557677
img_16809.png,-0.56334805,-4.69634008,1.36,0.00386945,-0.25944039,-0.01702552,-0.96560127
img_16810.png,-0.5202828,-4.69495058,1.36,0.00405806,-0.25965309,-0.01714011,-0.9655413
img_16811.png,-0.47563028,-4.69349909,1.36,0.0041162,-0.25954098,-0.01722715,-0.96556967
img_16814.png,-0.3395569,-4.68901777,1.36,0.00411517,-0.25956678,-0.01744235,-0.96555889
img_16815.png,-0.29490262,-4.68753147,1.36,0.0040878,-0.25958571,-0.01750658,-0.96555275
img_16817.png,-0.20716724,-4.68459511,1.36,0.00403471,-0.25966129,-0.01763205,-0.96553034
img_16818.png,-0.16040723,-4.68302536,1.36,0.00395413,-0.25946328,-0.01768625,-0.96558291
img_16819.png,-0.11365252,-4.68145752,1.36,0.00421467,-0.25959504,-0.0178304,-0.96554375
img_16820.png,-0.06689624,-4.67987871,1.36,0.00455055,-0.25955418,-0.01800316,-0.96555001
img_16821.png,-0.02224332,-4.67834759,1.36,0.00461844,-0.25942972,-0.01810439,-0.96558124
img_16822.png,0.02029676,-4.67686796,1.36,0.00454866,-0.25938582,-0.01816462,-0.96559221
img_16823.png,0.06543994,-4.67528296,1.36,0.00453652,-0.25969696,-0.01824032,-0.96550721
img_16824.png,0.11004917,-4.67370558,1.36,0.00459049,-0.25944832,-0.01834025,-0.96557194
img_16826.png,0.19715187,-4.67058945,1.36,0.00457251,-0.25946227,-0.01849804,-0.96556526
img_16829.png,0.33159137,-4.6657362,1.36,0.00443116,-0.25957441,-0.01870494,-0.96553177
img_16831.png,0.41931346,-4.66255474,1.36,0.00438632,-0.25956717,-0.01885566,-0.96553099
